,port_voyage_began,began_lat,began_long,main_place_slave_purch,purch_lat,purch_long,main_slave_disemb_port,disemb_lat,disemb_long,journey_count
205,"Barbados, port unspecified",13.01,-59.63,Whydah,6.3629999999999995,2.085,"Barbados, port unspecified",13.01,-59.63,8
206,Barcelona,10.817,123.55,"Africa., port unspecified",5.1036,-1.2411,"Bahia, port unspecified",-12.939969999999999,-38.4939,1
207,Barcelona,10.817,123.55,"Africa., port unspecified",5.1036,-1.2411,Matanzas,23.06364,-81.53927,1
208,Barcelona,10.817,123.55,"Africa., port unspecified",5.1036,-1.2411,Trinidad de Cuba,21.8,-79.98,1
209,Barcelona,10.817,123.55,"Bight of Benin, port unspecified",5.0,2.1,"Cuba, port unspecified",23.15246,-81.64938000000001,1
210,Barcelona,10.817,123.55,Gallinhas,11.4667,-15.6833,Freetown,8.49123,-13.2325,1
211,Barcelona,10.817,123.55,Loango,-4.4925,11.2558,Havana,23.15246,-81.64938000000001,1
212,Barcelona,10.817,123.55,São Tomé,0.34523000000000004,6.7371,"Cuba, port unspecified",23.15246,-81.64938000000001,2
213,Barcelona,10.817,123.55,São Tomé,0.34523000000000004,6.7371,Havana,23.15246,-81.64938000000001,2
214,Basse Indres,47.2,-1.67,St. Paul de Loanda,-8.80407,13.2333,Rio de Janeiro,-22.89687,-43.2041,1
215,Bayonne,43.49543,-1.4663,"Africa., port unspecified",5.1036,-1.2411,"Americas, port unspecified",32.78,-79.72,1
216,Bayonne,43.49543,-1.4663,"Africa., port unspecified",5.1036,-1.2411,Havana,23.15246,-81.64938000000001,3
217,Bayonne,43.49543,-1.4663,Bonny,4.4142,7.1898,Havana,23.15246,-81.64938000000001,1
218,Bayonne,43.49543,-1.4663,"Gold Coast, port unspecified",5.1036,-1.2411,"Martinique, port unspecified",14.59433,-61.062,1
219,Bayonne,43.49543,-1.4663,Princes Island,18.58,-72.33,"Martinique, port unspecified",14.59433,-61.062,1
220,Bengal,22.06,88.07,Mozambique,-17.74087,35.3777,"Pernambuco, port unspecified",-8.47,-37.95,1
221,Bermuda,32.32,-64.84,Calabar,4.982,8.3345,"USA, location unspecified",32.78,-79.92,1
222,Bermuda,32.32,-64.84,Calabar,4.982,8.3345,"Virginia, port unspecified",36.84,-76.3,1
223,Bermuda,32.32,-64.84,Cape Coast Castle,5.1,-1.24,"St. Kitts, port unspecified",17.36,-62.75,1
224,Bilbao,43.35,-3.05,"Africa., port unspecified",5.1036,-1.2411,"Cuba, port unspecified",23.15246,-81.64938000000001,1
225,Bilbao,43.35,-3.05,"Africa., port unspecified",5.1036,-1.2411,Santiago de Cuba,20.027260000000002,-75.83811999999999,1
226,Bissau,11.861130000000001,-15.5859,Rio Pongo,10.05,-14.065,Freetown,8.49123,-13.2325,1
227,Bordeaux,44.839729999999996,-0.5656,Accra,5.55,-0.02,"Martinique, port unspecified",14.59433,-61.062,1
228,Bordeaux,44.839729999999996,-0.5656,"Africa., port unspecified",5.1036,-1.2411,"Americas, port unspecified",32.78,-79.72,4
229,Bordeaux,44.839729999999996,-0.5656,"Africa., port unspecified",5.1036,-1.2411,"Cuba, port unspecified",23.15246,-81.64938000000001,3
230,Bordeaux,44.839729999999996,-0.5656,"Africa., port unspecified",5.1036,-1.2411,"Dominica, port unspecified",15.31,61.39,1
231,Bordeaux,44.839729999999996,-0.5656,"Africa., port unspecified",5.1036,-1.2411,"Grenada, port unspecified",12.05,-61.76,1
232,Bordeaux,44.839729999999996,-0.5656,"Africa., port unspecified",5.1036,-1.2411,Havana,23.15246,-81.64938000000001,1
233,Bordeaux,44.839729999999996,-0.5656,"Africa., port unspecified",5.1036,-1.2411,"Martinique, port unspecified",14.59433,-61.062,8
234,Bordeaux,44.839729999999996,-0.5656,"Africa., port unspecified",5.1036,-1.2411,New Orleans,29.95,-90.0833,1
235,Bordeaux,44.839729999999996,-0.5656,"Africa., port unspecified",5.1036,-1.2411,Port-au-Prince,18.55615,-72.34769,4
236,Bordeaux,44.839729999999996,-0.5656,Ambriz,-7.8499,13.1167,Saint John,-31.63,29.54,1
237,Bordeaux,44.839729999999996,-0.5656,"Anomabu, Adja, Agga",5.1761,-1.1233,"Americas, port unspecified",32.78,-79.72,1
238,Bordeaux,44.839729999999996,-0.5656,"Anomabu, Adja, Agga",5.1761,-1.1233,"Martinique, port unspecified",14.59433,-61.062,2
239,Bordeaux,44.839729999999996,-0.5656,Ardra,6.379,2.451324,Port-au-Prince,18.55615,-72.34769,1
240,Bordeaux,44.839729999999996,-0.5656,Badagry,6.415,2.88,Port-au-Prince,18.55615,-72.34769,1
241,Bordeaux,44.839729999999996,-0.5656,Banana Islands,8.1159,-13.2115,"Martinique, port unspecified",14.59433,-61.062,2
242,Bordeaux,44.839729999999996,-0.5656,"Bight of Biafra and Gulf of Guinea Islands, port unspecified",2.833,8.0,"Martinique, port unspecified",14.59433,-61.062,1
243,Bordeaux,44.839729999999996,-0.5656,Bonny,4.4142,7.1898,"Guadaloupe, port unspecified",16.27,-61.55,1
244,Bordeaux,44.839729999999996,-0.5656,Bonny,4.4142,7.1898,Havana,23.15246,-81.64938000000001,1
245,Bordeaux,44.839729999999996,-0.5656,Bonny,4.4142,7.1898,Port-au-Prince,18.55615,-72.34769,2
246,Bordeaux,44.839729999999996,-0.5656,Bonny,4.4142,7.1898,Santiago de Cuba,20.027260000000002,-75.83811999999999,1
247,Bordeaux,44.839729999999996,-0.5656,Bonny,4.4142,7.1898,St. Thomas,18.33,-64.89,1
248,Bordeaux,44.839729999999996,-0.5656,Cabinda,-5.57,12.2,"Martinique, port unspecified",14.59433,-61.062,1
249,Bordeaux,44.839729999999996,-0.5656,Calabar,4.982,8.3345,Cayenne,4.936730000000001,-52.3369,1
250,Bordeaux,44.839729999999996,-0.5656,Congo North,-4.769,11.866,Havana,23.15246,-81.64938000000001,1
251,Bordeaux,44.839729999999996,-0.5656,Congo North,-4.769,11.866,"Martinique, port unspecified",14.59433,-61.062,1
252,Bordeaux,44.839729999999996,-0.5656,Congo River,-6.07,12.45,New Orleans,29.95,-90.0833,1
253,Bordeaux,44.839729999999996,-0.5656,Elmina,5.1053,-1.3421,"Martinique, port unspecified",14.59433,-61.062,1
254,Bordeaux,44.839729999999996,-0.5656,Epe,6.6055,3.947,Port-au-Prince,18.55615,-72.34769,1
255,Bordeaux,44.839729999999996,-0.5656,Gabon,-0.8037,11.6094,Port-au-Prince,18.55615,-72.34769,1
256,Bordeaux,44.839729999999996,-0.5656,Gambia,13.4432,-15.3101,Port-au-Prince,18.55615,-72.34769,2
257,Bordeaux,44.839729999999996,-0.5656,"Gold Coast, Fr. definition",5.1761,-1.1233,"Martinique, port unspecified",14.59433,-61.062,1
258,Bordeaux,44.839729999999996,-0.5656,"Gold Coast, Fr. definition",5.1761,-1.1233,Port-au-Prince,18.55615,-72.34769,6
259,Bordeaux,44.839729999999996,-0.5656,"Gold Coast, port unspecified",5.1036,-1.2411,"Americas, port unspecified",32.78,-79.72,1
260,Bordeaux,44.839729999999996,-0.5656,Little Popo,6.2273,1.5814,"Americas, port unspecified",32.78,-79.72,1
261,Bordeaux,44.839729999999996,-0.5656,Little Popo,6.2273,1.5814,Port-au-Prince,18.55615,-72.34769,1
262,Bordeaux,44.839729999999996,-0.5656,Loango,-4.4925,11.2558,Saint John,-31.63,29.54,1
263,Bordeaux,44.839729999999996,-0.5656,Malembo,-5.3384,12.1876,"Americas, port unspecified",32.78,-79.72,1
264,Bordeaux,44.839729999999996,-0.5656,Malembo,-5.3384,12.1876,Port-au-Prince,18.55615,-72.34769,1
265,Bordeaux,44.839729999999996,-0.5656,Mascarene Islands,-20.7167,56.6167,"Martinique, port unspecified",14.59433,-61.062,1
266,Bordeaux,44.839729999999996,-0.5656,Mozambique,-17.74087,35.3777,Buenos Aires,-34.60257,-58.3747,1
267,Bordeaux,44.839729999999996,-0.5656,Mozambique,-17.74087,35.3777,Havana,23.15246,-81.64938000000001,1
268,Bordeaux,44.839729999999996,-0.5656,Mozambique,-17.74087,35.3777,Montevideo,-34.899770000000004,-56.1958,1
269,Bordeaux,44.839729999999996,-0.5656,Mozambique,-17.74087,35.3777,Port-au-Prince,18.55615,-72.34769,1
270,Bordeaux,44.839729999999996,-0.5656,Popo,6.2833,1.8330000000000002,Freetown,8.49123,-13.2325,1
271,Bordeaux,44.839729999999996,-0.5656,Porto Novo,6.4969,2.6289,Port-au-Prince,18.55615,-72.34769,1
272,Bordeaux,44.839729999999996,-0.5656,Princes Island,18.58,-72.33,"Martinique, port unspecified",14.59433,-61.062,1
273,Bordeaux,44.839729999999996,-0.5656,Senegal,14.72,-17.47,"Americas, port unspecified",32.78,-79.72,1
274,Bordeaux,44.839729999999996,-0.5656,Senegal,14.72,-17.47,Cayenne,4.936730000000001,-52.3369,4
275,Bordeaux,44.839729999999996,-0.5656,Senegal,14.72,-17.47,"Cuba, port unspecified",23.15246,-81.64938000000001,1
276,Bordeaux,44.839729999999996,-0.5656,Senegal,14.72,-17.47,French Africa (Goree or Senegal),14.6679,-17.3989,1
277,Bordeaux,44.839729999999996,-0.5656,Senegal,14.72,-17.47,Havana,23.15246,-81.64938000000001,1
278,Bordeaux,44.839729999999996,-0.5656,Senegal,14.72,-17.47,"Martinique, port unspecified",14.59433,-61.062,1
279,Bordeaux,44.839729999999996,-0.5656,Senegal,14.72,-17.47,New Orleans,29.95,-90.0833,1
280,Bordeaux,44.839729999999996,-0.5656,Senegal,14.72,-17.47,Port-au-Prince,18.55615,-72.34769,1
281,Bordeaux,44.839729999999996,-0.5656,Senegal,14.72,-17.47,Santiago de Cuba,20.027260000000002,-75.83811999999999,2
282,Bordeaux,44.839729999999996,-0.5656,Sierra Leone estuary,8.48444,-13.23444,Havana,23.15246,-81.64938000000001,2
283,Bordeaux,44.839729999999996,-0.5656,Sierra Leone estuary,8.48444,-13.23444,Port-au-Prince,18.55615,-72.34769,1
284,Bordeaux,44.839729999999996,-0.5656,"Southeast Africa and Indian Ocean islands, port unspecified",-18.7669,46.8691,Montevideo,-34.899770000000004,-56.1958,1
285,Bordeaux,44.839729999999996,-0.5656,"West Central Africa and St. Helena, port unspecified",-3.4426,10.6563,"British Caribbean, colony unspecified",18.44,-64.62,1
286,Bordeaux,44.839729999999996,-0.5656,"West Central Africa and St. Helena, port unspecified",-3.4426,10.6563,Cayenne,4.936730000000001,-52.3369,2
287,Bordeaux,44.839729999999996,-0.5656,"West Central Africa and St. Helena, port unspecified",-3.4426,10.6563,"Dominica, port unspecified",15.31,61.39,1
288,Bordeaux,44.839729999999996,-0.5656,"West Central Africa and St. Helena, port unspecified",-3.4426,10.6563,Havana,23.15246,-81.64938000000001,2
289,Bordeaux,44.839729999999996,-0.5656,"West Central Africa and St. Helena, port unspecified",-3.4426,10.6563,"Jamaica, port unspecified",17.94,-76.84,1
290,Bordeaux,44.839729999999996,-0.5656,"West Central Africa and St. Helena, port unspecified",-3.4426,10.6563,"Martinique, port unspecified",14.59433,-61.062,5
291,Bordeaux,44.839729999999996,-0.5656,"West Central Africa and St. Helena, port unspecified",-3.4426,10.6563,Port-au-Prince,18.55615,-72.34769,9
292,Bordeaux,44.839729999999996,-0.5656,"West Central Africa and St. Helena, port unspecified",-3.4426,10.6563,Saint John,-31.63,29.54,1
293,Bordeaux,44.839729999999996,-0.5656,Whydah,6.3629999999999995,2.085,"Americas, port unspecified",32.78,-79.72,1
294,Bordeaux,44.839729999999996,-0.5656,Whydah,6.3629999999999995,2.085,"Bahia, port unspecified",-12.939969999999999,-38.4939,1
295,Bordeaux,44.839729999999996,-0.5656,Whydah,6.3629999999999995,2.085,"Martinique, port unspecified",14.59433,-61.062,2
296,Bordeaux,44.839729999999996,-0.5656,Whydah,6.3629999999999995,2.085,Port-au-Prince,18.55615,-72.34769,1
297,Bordeaux,44.839729999999996,-0.5656,"Windward Coast, port unspecified",12.185,-68.987,"Martinique, port unspecified",14.59433,-61.062,1
298,Boston,42.35603,-71.0349,"Africa., port unspecified",5.1036,-1.2411,"Americas, port unspecified",32.78,-79.72,2
299,Boston,42.35603,-71.0349,"Africa., port unspecified",5.1036,-1.2411,"Barbados, port unspecified",13.01,-59.63,12
300,Boston,42.35603,-71.0349,"Africa., port unspecified",5.1036,-1.2411,Boston,42.35603,-71.0349,7
301,Boston,42.35603,-71.0349,"Africa., port unspecified",5.1036,-1.2411,"British Americas, port unspecified",32.78,-79.72,1
302,Boston,42.35603,-71.0349,"Africa., port unspecified",5.1036,-1.2411,Charleston,32.78153,-79.9322,1
303,Boston,42.35603,-71.0349,"Africa., port unspecified",5.1036,-1.2411,"Gustavia, St. Bartholomew",17.9,-62.85,1
304,Boston,42.35603,-71.0349,"Africa., port unspecified",5.1036,-1.2411,Havana,23.15246,-81.64938000000001,2
305,Boston,42.35603,-71.0349,"Africa., port unspecified",5.1036,-1.2411,"Jamaica, port unspecified",17.94,-76.84,1
306,Boston,42.35603,-71.0349,"Africa., port unspecified",5.1036,-1.2411,Rio de Janeiro province,-22.89687,-43.2041,1
307,Boston,42.35603,-71.0349,"Africa., port unspecified",5.1036,-1.2411,Saint John,-31.63,29.54,3
308,Boston,42.35603,-71.0349,"Africa., port unspecified",5.1036,-1.2411,St. Croix,17.73,-64.75,1
309,Boston,42.35603,-71.0349,Ambriz,-7.8499,13.1167,Rio de Janeiro province,-22.89687,-43.2041,1
310,Boston,42.35603,-71.0349,"Anomabu, Adja, Agga",5.1761,-1.1233,"Americas, port unspecified",32.78,-79.72,1
311,Boston,42.35603,-71.0349,"Anomabu, Adja, Agga",5.1761,-1.1233,"Barbados, port unspecified",13.01,-59.63,4
312,Boston,42.35603,-71.0349,"Anomabu, Adja, Agga",5.1761,-1.1233,Charleston,32.78153,-79.9322,1
313,Boston,42.35603,-71.0349,"Anomabu, Adja, Agga",5.1761,-1.1233,Kingston,17.982129999999998,-76.8242,1
314,Boston,42.35603,-71.0349,Bance Island (Ben's Island),8.5667,-13.033,"Barbados, port unspecified",13.01,-59.63,1
315,Boston,42.35603,-71.0349,Bights,2.8333,8.0,"Barbados, port unspecified",13.01,-59.63,1
316,Boston,42.35603,-71.0349,Cape Coast Castle,5.1,-1.24,"Americas, port unspecified",32.78,-79.72,1
317,Boston,42.35603,-71.0349,Cape Coast Castle,5.1,-1.24,"Barbados, port unspecified",13.01,-59.63,3
318,Boston,42.35603,-71.0349,Cape Coast Castle,5.1,-1.24,Charleston,32.78153,-79.9322,3
319,Boston,42.35603,-71.0349,Cape Coast Castle,5.1,-1.24,"Martinique, port unspecified",14.59433,-61.062,1
320,Boston,42.35603,-71.0349,Cape Verde Islands,16.54,-23.04,"Barbados, port unspecified",13.01,-59.63,1
321,Boston,42.35603,-71.0349,Congo North,-4.769,11.866,Charleston,32.78153,-79.9322,1
322,Boston,42.35603,-71.0349,Congo River,-6.07,12.45,Guanimar,22.69,-82.65,1
323,Boston,42.35603,-71.0349,Elmina,5.1053,-1.3421,Demerara,6.546,-58.09,1
324,Boston,42.35603,-71.0349,Gambia,13.4432,-15.3101,"Barbados, port unspecified",13.01,-59.63,2
325,Boston,42.35603,-71.0349,Gambia,13.4432,-15.3101,Boston,42.35603,-71.0349,3
326,Boston,42.35603,-71.0349,Gambia,13.4432,-15.3101,Lower James River,37.0,-76.47,1
327,Boston,42.35603,-71.0349,Gambia,13.4432,-15.3101,"St. Barthélemy, port unspecified",17.9,-62.83,1
328,Boston,42.35603,-71.0349,Gambia,13.4432,-15.3101,"St. Kitts, port unspecified",17.36,-62.75,1
329,Boston,42.35603,-71.0349,"Gold Coast, port unspecified",5.1036,-1.2411,"Barbados, port unspecified",13.01,-59.63,3
330,Boston,42.35603,-71.0349,"Gold Coast, port unspecified",5.1036,-1.2411,Charleston,32.78153,-79.9322,1
331,Boston,42.35603,-71.0349,"Gold Coast, port unspecified",5.1036,-1.2411,"Grenada, port unspecified",12.05,-61.76,2
332,Boston,42.35603,-71.0349,"Gold Coast, port unspecified",5.1036,-1.2411,"Jamaica, port unspecified",17.94,-76.84,2
333,Boston,42.35603,-71.0349,"Gold Coast, port unspecified",5.1036,-1.2411,Saint John,-31.63,29.54,1
334,Boston,42.35603,-71.0349,"Gold Coast, port unspecified",5.1036,-1.2411,Savannah,32.02353,-81.0558,1
335,Boston,42.35603,-71.0349,Madagascar,-25.033,46.9833,Boston,42.35603,-71.0349,1
336,Boston,42.35603,-71.0349,Madagascar,-25.033,46.9833,"Jamaica, port unspecified",17.94,-76.84,2
337,Boston,42.35603,-71.0349,Mozambique,-17.74087,35.3777,Montevideo,-34.899770000000004,-56.1958,1
338,Boston,42.35603,-71.0349,Mozambique,-17.74087,35.3777,Rio de Janeiro,-22.89687,-43.2041,1
339,Boston,42.35603,-71.0349,Quilimane,-17.85,36.92,Rio de Janeiro province,-22.89687,-43.2041,1
340,Boston,42.35603,-71.0349,Sherbro,7.31,-12.3,Freetown,8.49123,-13.2325,1
341,Boston,42.35603,-71.0349,Sierra Leone estuary,8.48444,-13.23444,Boston,42.35603,-71.0349,1
342,Boston,42.35603,-71.0349,Sierra Leone estuary,8.48444,-13.23444,Charleston,32.78153,-79.9322,2
343,Boston,42.35603,-71.0349,"Sierra Leone, port unspecified",8.57,-13.03,Newport,51.57113,-2.9837,1
344,Boston,42.35603,-71.0349,"Windward Coast, port unspecified",12.185,-68.987,Boston,42.35603,-71.0349,3
345,"Brazil, region unspecified",-22.89687,-43.2041,"Africa., port unspecified",5.1036,-1.2411,Cabanas,22.98372,-83.01498000000001,1
346,"Brazil, region unspecified",-22.89687,-43.2041,"Africa., port unspecified",5.1036,-1.2411,Rio de Janeiro,-22.89687,-43.2041,1
347,"Brazil, region unspecified",-22.89687,-43.2041,"Africa., port unspecified",5.1036,-1.2411,Santos,-23.927670000000003,-46.3069,1
348,"Brazil, region unspecified",-22.89687,-43.2041,Benguela,-12.59,13.42,"Bahia, port unspecified",-12.939969999999999,-38.4939,1
349,"Brazil, region unspecified",-22.89687,-43.2041,Cabinda,-5.57,12.2,Cabanas,22.98372,-83.01498000000001,1
350,"Brazil, region unspecified",-22.89687,-43.2041,Elmina,5.1053,-1.3421,"Pernambuco, port unspecified",-8.47,-37.95,1
351,"Brazil, region unspecified",-22.89687,-43.2041,Madagascar,-25.033,46.9833,Rio de Janeiro,-22.89687,-43.2041,1
352,"Brazil, region unspecified",-22.89687,-43.2041,River del Rey,4.5352,8.7426,"Pernambuco, port unspecified",-8.47,-37.95,1
353,"Brazil, region unspecified",-22.89687,-43.2041,St. Paul de Loanda,-8.80407,13.2333,Catuamo and Maria Farinha,-7.86,-34.83,1
354,"Brazil, region unspecified",-22.89687,-43.2041,St. Paul de Loanda,-8.80407,13.2333,"Pernambuco, port unspecified",-8.47,-37.95,1
355,"Brazil, region unspecified",-22.89687,-43.2041,St. Paul de Loanda,-8.80407,13.2333,Rio de Janeiro,-22.89687,-43.2041,1
356,"Brazil, region unspecified",-22.89687,-43.2041,St. Paul de Loanda,-8.80407,13.2333,St. Thomas,18.33,-64.89,1
357,"Brazil, region unspecified",-22.89687,-43.2041,Whydah,6.3629999999999995,2.085,"Bahia, port unspecified",-12.939969999999999,-38.4939,2
358,"Brazil, region unspecified",-22.89687,-43.2041,Whydah,6.3629999999999995,2.085,Freetown,8.49123,-13.2325,1
359,Brest,48.39,-4.47,"Africa., port unspecified",5.1036,-1.2411,Buenos Aires,-34.60257,-58.3747,1
360,Brest,48.39,-4.47,"Africa., port unspecified",5.1036,-1.2411,Cartagena,37.58333,-0.9833299999999999,1
361,Brest,48.39,-4.47,"Africa., port unspecified",5.1036,-1.2411,Port-au-Prince,18.55615,-72.34769,1
362,Brest,48.39,-4.47,Cabinda,-5.57,12.2,"Martinique, port unspecified",14.59433,-61.062,1
363,Brest,48.39,-4.47,"Gold Coast, port unspecified",5.1036,-1.2411,"Americas, port unspecified",32.78,-79.72,1
364,Bristol,51.5,-2.7,Accra,5.55,-0.02,Kingston,17.982129999999998,-76.8242,1
365,Bristol,51.5,-2.7,"Africa., port unspecified",5.1036,-1.2411,"Africa., port unspecified",5.1036,-1.2411,1
366,Bristol,51.5,-2.7,"Africa., port unspecified",5.1036,-1.2411,"Americas, port unspecified",32.78,-79.72,3
367,Bristol,51.5,-2.7,"Africa., port unspecified",5.1036,-1.2411,"Barbados, port unspecified",13.01,-59.63,114
368,Bristol,51.5,-2.7,"Africa., port unspecified",5.1036,-1.2411,"British Caribbean, colony unspecified",18.44,-64.62,5
369,Bristol,51.5,-2.7,"Africa., port unspecified",5.1036,-1.2411,Charleston,32.78153,-79.9322,41
370,Bristol,51.5,-2.7,"Africa., port unspecified",5.1036,-1.2411,"Cuba, port unspecified",23.15246,-81.64938000000001,1
371,Bristol,51.5,-2.7,"Africa., port unspecified",5.1036,-1.2411,"Dominica, port unspecified",15.31,61.39,13
372,Bristol,51.5,-2.7,"Africa., port unspecified",5.1036,-1.2411,"Grenada, port unspecified",12.05,-61.76,9
373,Bristol,51.5,-2.7,"Africa., port unspecified",5.1036,-1.2411,"Hispaniola, port unspecified",19.0,-70.67,1
374,Bristol,51.5,-2.7,"Africa., port unspecified",5.1036,-1.2411,"Jamaica, port unspecified",17.94,-76.84,304
375,Bristol,51.5,-2.7,"Africa., port unspecified",5.1036,-1.2411,Kingston,17.982129999999998,-76.8242,103
376,Bristol,51.5,-2.7,"Africa., port unspecified",5.1036,-1.2411,Lower James River,37.0,-76.47,1
377,Bristol,51.5,-2.7,"Africa., port unspecified",5.1036,-1.2411,"Martinique, port unspecified",14.59433,-61.062,8
378,Bristol,51.5,-2.7,"Africa., port unspecified",5.1036,-1.2411,"Maryland, port unspecified",39.6,-76.12,4
